Contractor,Contract_Number,Effective_Date,Contract Line Item Number (CLIN),UNSPSC Code (Version 11),ManufacturerPartNumber,Manufacturer,SKU_Item_num,Item_Name,Item_Description,Unit_of_Measure,Quantity_in_Unit_of_Measure,List_Price_MSRP,Contract_Unit_Price,Contract_Discount,Front_End_Category,Category,SubCategory,NewImageName,AmazonProductID,IS DUPLICATE,defaultImageId
TIG,1-13-70-01B,5/5/2016,1028d,,429-AAVN,DELL,429-AAVN,8x DVD-ROM 9.5mm Optical Disk Drive,8x DVD-ROM 9.5mm Optical Disk Drive,EACH,1,40,27.2,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1037b,,"400-AETZ, 401- AALE",DELL,"400-AETZ, 401- AALE",2x900GB 2.5inch SAS (10.000 Rpm) Hard Drive,2x900GB 2.5inch SAS (10.000 Rpm) Hard Drive,EACH,1,729,495.72,0.32,Components,OPTION UPGRADES,Workstation Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1054c,,400-AMPC,DELL,400-AMPC,M.2 128GB SATA Solid State Drive,M.2 128GB SATA Solid State Drive,EACH,1,200,136,0.32,Components,OPTION UPGRADES,All In One Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1056c,,429-AAWE,DELL,429-AAWE,8x DVD-ROM 9.5mm Optical Disk Drive,8x DVD-ROM 9.5mm Optical Disk Drive,EACH,1,40,27.2,0.32,Components,OPTION UPGRADES,All In One Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1057a,,A3793590,DELL,A3793590,"MS - Display cable - DVI-D M - DVI-D M - 6.6 ft  ( included in the 22"" widescreen monitor)","MS - Display cable - DVI-D M - DVI-D M - 6.6 ft  ( included in the 22"" widescreen monitor)",EACH,1,12.99,8.83,0.32,Accessories,OPTION UPGRADES,Monitor Option/Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1070,,370-ACMQ,DELL,370-ACMQ,16GB (2x8GB) 1600MHz DDR3L Memory,16GB (2x8GB) 1600MHz DDR3L Memory,EACH,1,260,176.8,0.32,Components,OPTION UPGRADES,Standard Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1071,,400-AJKS,DELL,400-AJKS,2.5 128GB SSD,2.5 128GB SSD,EACH,1,200,136,0.32,Components,OPTION UPGRADES,Standard Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1074,,490-BCYL,DELL,490-BCYL,AMD Radeon™ R5 340X (2GB DP/DVI-I),AMD Radeon™ R5 340X (2GB DP/DVI-I),EACH,1,110,74.8,0.32,Components,OPTION UPGRADES,Standard Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1077,,370-ACMR,DELL,370-ACMR,"Add 8GB, 16GB total (2x8G) 2133MHz DDR4 Memory (7040 Micro)",8GB - 16GB total (2x8G) 2133MHz DDR4 Memory (7040 Micro),EACH,1,260,176.8,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1080,,370-ACKD,DELL,370-ACKD,16GB (2x8G) 2133MHz DDR4 Memory (7040),16GB (2x8G) 2133MHz DDR4 Memory (7040),EACH,1,260,176.8,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1081,,370-ACKC,DELL,370-ACKC,32GB (4x8G) 2133MHz DDR4 Memory,32GB (4x8G) 2133MHz DDR4 Memory,EACH,1,570,387.6,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1084,,490-BCQT,DELL,490-BCQT,"AMD R5 340X 2GB (DP, DVI)  (5040 MINITOWER)","AMD R5 340X 2GB (DP, DVI)  (5040 MINITOWER)",EACH,1,110,74.8,0.32,Components,OPTION UPGRADES,Power Desktop Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1087,,370-ACHX,DELL,370-ACHX,8GB (2x4G) 2133MHz DDR4 Memory,8GB (2x4G) 2133MHz DDR4 Memory,EACH,1,130,88.4,0.32,Components,OPTION UPGRADES,All In One Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1089,,400-AKYB,DELL,400-AKYB,256GB PCIe Solid State Drive,256GB PCIe Solid State Drive,EACH,1,400,272,0.32,Components,OPTION UPGRADES,All In One Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-01B,5/5/2016,1091,,400-AHZH,DELL,400-AHZH,2.5 inch 500GB 7200rpm FIPS Certified Self-Encrypting Hard Drive,2.5 inch 500GB 7200rpm FIPS Certified Self-Encrypting Hard Drive,EACH,1,160,108.8,0.32,Components,OPTION UPGRADES,All In One Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,200a,43211900,A3793590,DELL,A3793590,"DELL Display cable - DVI-D M to DVI-D M - 6.6 ft ( included in the 22"" widescreen monitor)","MS - Display cable - DVI-D M - DVI-D M - 6.6 ft ( included in the 22"" widescreen monitor)",EACH,1,12.99,8.96,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,201b,43211900,A7639742,DELL,A7639742,DELL 6FT C2G DISPLAYPORT CABLE M/M BLK,6FT C2G DISPLAYPORT CABLE M/M BLK,EACH,1,15.99,11.04,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,204,81110000,332-1236,DELL,332-1236,Dell MDS14 Dual Monitor Stand,Dell MDS14 Dual Monitor Stand,EACH,1,169.99,117.29,0.31,Accessories,OPTIONS UPGRADES,Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,300a,81110000,"983-7873, 986-4872",DELL,"983-7873, 986-4872",DELL Upgrade 4 Year Warranty Exchange Replacement,Upgrade 4 Year Warranty Exchange Replacement,EACH,1,39,26.91,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,301a,81110000,983-1324,DELL,983-1324,DELL Upgrade 5 Year Warranty Exchange Replacement,Upgrade 5 Year Warranty Exchange Replacement,EACH,1,49,33.81,0.31,Services,SERVICE OPTIONS UPGRADES,Service Options Upgrades,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,101b,43211900,858-BBCU,DELL,858-BBCU,"DELL P2016 19.5"" WideScreen Monitor","P2016 19.5"" WideScreen Monitor",EACH,1,189.99,129.2,0.32,Accessories,CONFIGURATION (HARDWARE),19 inch WideScreen MONITOR,6532,,Duplicate,6532
TIG,1-13-70-05,10/24/2016,102a,43211900,TD2220,VIEWSONIC,TD2220,"VIEWSONIC 22"" Touchscreen Monitor","22"" Touchscreen Monitor",EACH,1,445,302.6,0.32,Accessories,CONFIGURATION (HARDWARE),"22 inch Touchscreen
MONITOR",6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1007,43211500,313-7362,DELL,313-7362,USB Powered External Speakers,USB Powered External Speakers,EACH,1,19.99,12.99,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1008c,43211500,429-AAUX,DELL,429-AAUX,USB External DVD+/-RW Drive,USB External DVD+/-RW Drive,EACH,1,59.99,38.99,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard and Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1010a,43211500,NA,DELL,NA,Integrated Microphone (INCLUDED IN BASE),Add Integrated Microphone (INCLUDED IN BASE),EACH,1,108.39,19.5,0.35,Components,Options/Upgrades,Options/Upgrades Power Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1011a,43211500,NA,DELL,NA,Integrated Microphone (INCLUDED IN BASE),Add Integrated Microphone (INCLUDED IN BASE),EACH,1,93.59,75.4,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1015a,43211500,NA,DELL,N/A,Included in Base,Included in Base,EACH,1,78.78,50.5,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Unknown,6532
TIG,1-13-70-02B,11/4/2016,1016c,43211500,370-ACDE,DELL,370-ACDE,"4Gb (8GB Total) 2x4GB, 2133MHz DDR4 Memory","Add 4Gb (8GB Total) 2x4GB, 2133MHz DDR4 Memory",EACH,1,180,117,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1020c,43211500,"379-BCFY, 391-BCDQ",DELL,"379-BCFY, 391-BCDQ","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W) vPro","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W) vPro",EACH,1,500,325,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1021b,43211500,379-BCFY,DELL,379-BCFY,"Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)",EACH,1,400,260,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1024a,43211500,319-BBCW,DELL,319-BBCW,Integrated Microphone (Remove Webcam),Add Integrated Microphone (Remove Webcam),EACH,1,300,195,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1028a,43211500,631-AARN,DELL,631-AARN,Upgrade to Intel vPro Technology,Upgrade to Intel vPro Technology,EACH,1,30,19.5,0.35,Services,Options/Upgrades,Options/Upgrades Power Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1029c,43211500,346-BBRJ,DELL,346-BBRJ,Fingerprint Reader/Smartcard Reader,Fingerprint Reader/Smartcard Reader,EACH,1,30,19.5,0.35,Accessories,Options/Upgrades,Options/Upgrades Power Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1030b,43211500,631-AARD,DELL,631-AARD,Upgrade Intel vPro™ Technology’s Advanced Management Features,Upgrade Intel vPro™ Technology’s Advanced Management Features,EACH,1,30,19.5,0.35,Services,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1031b,43211500,346-BBRE,DELL,346-BBRE,fingerprint reader/Smartcard Reader,Add fingerprint reader/Smartcard Reader,EACH,1,70,45.5,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1032b,43211500,631-AAQU,DELL,631-AAQU,Intel vPro Technology Enabled,Intel vPro Technology Enabled,EACH,1,27.14,17.64,0.35,Services,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1036c,43211500,400-AHCC,DELL,400-AHCC,256GB Solid State Drive,256GB Solid State Drive,EACH,1,320,208,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1038b,43211500,400-AJBG,DELL,400-AJBG,256GB  Solid State Drive,256GB  Solid State Drive,EACH,1,284.29,184.79,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1041b,43211500,400-AJBO,DELL,400-AJBO,500G 7200 OPAL,500G 7200 OPAL,EACH,1,84.29,54.79,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1043c,43211500,391-BCDP,DELL,391-BCDP,Integrated Webcam,Add Integrated Webcam,EACH,1,30,19.5,0.35,Accessories,Options/Upgrades,"Options/Upgrades Standard, Power",6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1053,43211500,A6107465,DELL,A6107465,wireless keyboard,Add wireless keyboard,EACH,1,29.99,19.49,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1055c,43211500,370-ACDE,DELL,370-ACDE,8GB (2x4GB) 2133MHz DDR4 Memory,8GB (2x4GB) 2133MHz DDR4 Memory,EACH,1,180,117,0.35,Components,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1057b,43211500,400-AHCC,DELL,400-AHCC,256GB Solid State Drive,256GB Solid State Drive,EACH,1,320,208,0.35,Components,Options/Upgrades,Options/Upgrades Power Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1065a,43211500,379-BCFY,DELL,379-BCFY,"Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)","Intel® Core™ i7-6600U (Dual Core, 2.6GHz, 4M cache, 15W)",EACH,1,400,260,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1066,43211500,"954-3471,
421-9983",DELL,"954-3471,
421-9983","PS4SW,DDPE,ENTERPRISE EDITION,5YR, DDPE Enterprise
Edition DD","PS4SW,DDPE,ENTERPRISE EDITION,5YR, DDPE Enterprise
Edition DD",EACH,1,129,83.85,0.35,Services,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1067a,43211500,370-ACDF,DELL,370-ACDF,"16GB (2x8GB) DDR4,2133MHz","16GB (2x8GB) DDR4,2133MHz",EACH,1,330,214.5,0.35,Components,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1069a,43211500,555-BCMT,DELL,555-BCMT,Intel® Dual-Band Wireless-AC 8260 Wi-Fi + BT 4.1 Wireless Card (2x2),Intel® Dual-Band Wireless-AC 8260 Wi-Fi + BT 4.1 Wireless Card (2x2),EACH,1,25,16.25,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1072a,43211500,346-BBPV,DELL,346-BBPV,Smart Card Reader,Smart Card Reader,EACH,1,30,19.5,0.35,Accessories,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1073a,43211500,631-AARN,DELL,631-AARN,Upgrade to Intel vPro Technology,Upgrade to Intel vPro Technology,EACH,1,30,19.5,0.35,Services,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1076,43211500,A7639742,DELL,A7639742,Displayport to Displayport 6ft Cable M/M,Displayport to Displayport 6ft Cable M/M,EACH,1,15.99,10.39,0.35,Accessories,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1079a,43211500,370-ACDD,DELL,370-ACDD,8GB (1x16GB) 2133MHz DDR4 Memory,8GB (1x16GB) 2133MHz DDR4 Memory,EACH,1,180,117,0.35,Components,Options/Upgrades,Standard and Power Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1080,43211500,"319-BBDS, 320-BBQV, 391 BCFG",DELL,"319-BBDS, 320-BBQV, 391 BCFG",Integrated Webcam,Add Integrated Webcam,EACH,1,227.14,147.64,0.35,Accessories,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1081,43211500,400-AHHV,DELL,400-AHHV,M.2 512GB SATA Class 20 Solid State Drive,M.2 512GB SATA Class 20 Solid State Drive,,1,580,377,0.35,Components,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1082,43211500,[421-9983][954-3463][391- BCDQ],DELL,[421-9983][954-3463][391- BCDQ],DDPE Enterprise Edition License + ProSupport for Software 3 Year,DDPE Enterprise Edition License + ProSupport for Software 3 Year,,1,204,132.6,0.35,Services,Options/Upgrades,Options/Upgrades All Laptops,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1086,43211500,346-BBSG,DELL,346-BBSG,Dual Pointing palmrest With Smart Card and Fingerprint Reader,Dual Pointing palmrest With Smart Card and Fingerprint Reader,,1,30,19.5,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1087,43211500,631-AARO,DELL,631-AARO,Intel vPro™ Technology’s Advanced Management Features,Intel vPro™ Technology’s Advanced Management Features,,1,30,19.5,0.35,Accessories,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1091,43211500,631-AARQ,DELL,631-AARQ,"INTEL VPRO - ME IN,","INTEL VPRO - ME IN,",,1,30,19.5,0.35,Services,Options/Upgrades,Options/Upgrades Standard Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1093,43211500,631-AARG,DELL,631-AARG,Intel vPro™ Technology’s Advanced Management Features,Intel vPro™ Technology’s Advanced Management Features,,1,30,19.5,0.35,Services,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1099,43211500,631-AARD,DELL,631-AARD,Intel vPro™ Technology’s Advanced Management Features,Intel vPro™ Technology’s Advanced Management Features,,1,30,19.5,0.35,Services,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1101,43211500,555-BCMV,DELL,555-BCMV,Intel® Tri-Band Wireless-AC 18260 WiGig + Wi-Fi + BT4.1 Wireless C,Intel® Tri-Band Wireless-AC 18260 WiGig + Wi-Fi + BT4.1 Wireless C,,1,25,16.25,0.35,Components,Options/Upgrades,Options/Upgrades Ultralight Laptop,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1103,43211500,400-AFGV,DELL,400-AFGV,512GB SSD,512GB SSD,,1,498.57,324.07,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,1104,43211500,338-BIFC,DELL,338-BIFC,"Intel Core i7-6920HQ (quad Core 2.90 Ghz, 3.80GHz Turbo, 8B 45W w","Intel Core i7-6920HQ (quad Core 2.90 Ghz, 3.80GHz Turbo, 8B 45W w",,1,741.43,481.93,0.35,Components,Options/Upgrades,Options/Upgrades Mobile Workstation,6532,,Duplicate,6532
TIG,1-13-70-02B,11/4/2016,3000a,81110000,"365-1245,365-1401",DELL,"365-1245,365-1401",Computrace 3 Year,Computrace 3 Year,EACH,1,984.29,639.79,0.23,Services,Value Added Services,Value Added Services All Laptops,6532,,Duplicate,6532
